事业部合伙人，证券投资基金经理,深圳市明曜投资管理有限公司,1-3万/月
证券经纪人,天风证券股份有限公司深圳深南大道华润城证券营业部,4.5-6千/月
证券经纪人,天风证券股份有限公司深圳深南中路证券营业部,0.4-2万/月
理财顾问（证券）,英大证券有限责任公司深圳新城广场证券营业部,0.8-1万/月
高级证券事务岗,深圳市康达尔（集团）股份有限公司,2-3万/月
证券分析师/讲师,深圳市万嘉瑞鑫科技有限公司,2.5-3万/月
资本证券部负责人（证券事务代表）,南方电网综合能源有限公司,50-70万/年
综合金融 证券 银行 保险客户经理,深圳市翱铭国际教育咨询有限公司,1.5-2万/月
产品经理（移动证券方向）,深圳市盈通数据服务股份有限公司,0.9-1.8万/月
销售经理（私募证券投资基金）,深圳蓝海创业投资基金管理有限公司,1.2-2万/月
证券事务代表,深圳光峰科技股份有限公司,2-3万/月
证券经纪人,深圳三鼎立华咨询有限公司,1-1.5万/月
深圳海德三道证券营业部财富顾问,东方证券股份有限公司,6-8千/月
证券分公司财务总监,财通证券股份有限公司深圳分公司,1.5-2万/月
Java开发工程师-金融证券项目,深圳市同和信息技术有限公司,1.5-2万/月
证券实习生,国泰君安华强北路营业部,1-5千/月
证券专员,深圳联合金服财富管理有限公司,0.5-1万/月
证券客户经理,招商证券股份有限公司深圳海德一道证券营业部,3-4.5千/月
证券投资研究员,深圳前海前锋资产管理有限公司,4.5-6千/月
证券投资顾问,中银国际证券股份有限公司深圳中心四路证券营业部,6-8千/月
证券经纪人（***）,华林证券深圳彩田路证券营业部,3-4.5千/月
证券经纪人,华林证券深圳泰然路证券营业部,0.8-1万/月
证券经纪人（***）,华林证券深圳桃园路证券营业部,2-3千/月
证券经纪人,华林证券深圳龙华证券营业部,0.5-2万/月
证券经纪人（***）,华林证券深圳龙翔大道证券营业部,6-8千/月
中信书店店员（深圳证券店）,北京中信书店有限责任公司,3-4千/月
资产证券化经理,深圳市诚亿商业保理有限公司,1-1.5万/月
证券分析师,深圳米盟网络科技有限公司,0.6-1.2万/月
证券销售事业部总经理,深圳市银拓科技有限公司,10-20万/年
证券渠道经理,今盛工程管理咨询（深圳）有限公司,0.8-1万/月
证券交易总监,深圳市红荔街科技有限公司,1-1.5万/月
证券事务代表（董秘助理）,深圳市傲基电子商务股份有限公司,1.5-3万/月
人事管理岗,世纪证券有限责任公司,0.8-1万/月
培训专员,中天国富证券有限公司,1-1.5万/月
副总经理,江海证券有限公司深圳解放路证券营业部,1.5-2万/月
信息技术岗,东北证券股份有限公司,
客户经理,华福证券有限责任公司深圳后海大道证券营业部,3-6千/月
综合柜员,中航证券有限公司深圳前海证券营业部,5-6千/月
经纪事业部-人力资源岗,国信证券股份有限公司,1.5-2万/月
法律合规部合规管理岗,长城证券股份有限公司,1.5-2万/月
财富顾问,恒泰证券股份有限公司深圳梅林路证券营业部,0.8-4万/月
营业部账户管理岗（柜员）,中信建投证券股份有限公司深圳深南中路证券营业部,0.8-1万/月
机构与创新业务拓展岗,东莞证券股份有限公司,0.8-1万/月
托管业务销售经理,广发证券股份有限公司,1.5-2万/月
社交媒体运营岗,国盛证券有限责任公司,1.5-2万/月
招聘与人事管理岗,英大证券有限责任公司,1.5-2万/月
金融实习生,华金证券股份有限公司,2-3千/月
